Path,Sample,MajorBasin,MinorBasin,Year,Number
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_008_sorted_proper_rmdup.bam,EFH_NFC_2012_008,EFH,NFC,2012,008
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_009_sorted_proper_rmdup.bam,EFH_NFC_2012_009,EFH,NFC,2012,009
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_010_sorted_proper_rmdup.bam,EFH_NFC_2012_010,EFH,NFC,2012,010
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_011_sorted_proper_rmdup.bam,EFH_NFC_2012_011,EFH,NFC,2012,011
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_012_sorted_proper_rmdup.bam,EFH_NFC_2012_012,EFH,NFC,2012,012
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_013_sorted_proper_rmdup.bam,EFH_NFC_2012_013,EFH,NFC,2012,013
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_014_sorted_proper_rmdup.bam,EFH_NFC_2012_014,EFH,NFC,2012,014
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_015_sorted_proper_rmdup.bam,EFH_NFC_2012_015,EFH,NFC,2012,015
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_016_sorted_proper_rmdup.bam,EFH_NFC_2012_016,EFH,NFC,2012,016
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_017_sorted_proper_rmdup.bam,EFH_NFC_2012_017,EFH,NFC,2012,017
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_018_sorted_proper_rmdup.bam,EFH_NFC_2012_018,EFH,NFC,2012,018
/home/amilzz/projects/LCT/SOMM371/bam/LHU_ABE_2016_001_sorted_proper_rmdup.bam,LHU_ABE_2016_001,LHU,ABE,2016,001
/home/amilzz/projects/LCT/SOMM371/bam/LHU_ABE_2016_002_sorted_proper_rmdup.bam,LHU_ABE_2016_002,LHU,ABE,2016,002
/home/amilzz/projects/LCT/SOMM371/bam/LHU_ABE_2016_003_sorted_proper_rmdup.bam,LHU_ABE_2016_003,LHU,ABE,2016,003
/home/amilzz/projects/LCT/SOMM371/bam/LHU_ABE_2016_005_sorted_proper_rmdup.bam,LHU_ABE_2016_005,LHU,ABE,2016,005
/home/amilzz/projects/LCT/SOMM371/bam/LHU_ABE_2016_008_sorted_proper_rmdup.bam,LHU_ABE_2016_008,LHU,ABE,2016,008
/home/amilzz/projects/LCT/SOMM371/bam/LHU_ABE_2016_009_sorted_proper_rmdup.bam,LHU_ABE_2016_009,LHU,ABE,2016,009
